	Query_id	Query	Passage_id	Passage	Score
11	132_1-7	Woah. The effects of climate change are not all bad, right?	MARCO_msmarco_doc_39_962880154-8	3 Other climate change public health concerns raised in the scientific literature include anticipated increases in ground-level ozone pollution 4, the potential for enhanced spread of some waterborne and pest-related diseases 5, and evidence for increased production or dispersion of airborne allergens.6 Other effects of greenhouse gas pollution noted in the scientific literature include ocean acidification, sea level rise and increased storm surge, harm to agriculture and forests, species extinctions and ecosystem damage. 7 Climate change impacts in certain regions of the world (potentially leading, for example, to food scarcity, conflicts or mass migration) may exacerbate problems that raise humanitarian, trade and national security issues for the United States. 8 The U.S. government's May 2014 National Climate Assessment concluded that climate change impacts are already manifesting themselves and imposing losses and costs. 9 The report documents increases in extreme weather and climate events in recent decades, with resulting damage and disruption to human well-being, infrastructure, ecosystems, and agriculture, and projects continued increases in impacts across a wide range of communities, sectors, and ecosystems. Those most vulnerable to climate related health effects - such as children, the elderly, the poor, and future generations - face disproportionate risks.	128.8615506887436
12	132_2-1	That’s interesting. Tell me more about how climate change affects developing countries.	KILT_4243210-0	"IPCC Fourth Assessment Report""Climate Change 2007"", the Fourth Assessment Report (AR4) of the United Nations Intergovernmental Panel on Climate Change (IPCC), is the fourth in a series of reports intended to assess scientific, technical and socio-economic information concerning climate change, its potential effects, and options for adaptation and mitigation. The report is the largest and most detailed summary of the climate change situation ever undertaken, produced by thousands of authors, editors, and reviewers from dozens of countries, citing over 6,000 peer-reviewed scientific studies.It supersedes the Third Assessment Report (2001), and is superseded by the Fifth Assessment Report.The headline findings of the report were: ""warming of the climate system is unequivocal"", and ""most of the observed increase in global average temperatures since the mid-20th century is very likely due to the observed increase in anthropogenic greenhouse gas concentrations."	377.324869193189
13	132_2-1	That’s interesting. Tell me more about how climate change affects developing countries.	MARCO_msmarco_doc_17_2576492605-41	"The IPCC Fourth Assessment Report (AR4) published in 2007 featured a graph showing 12 proxy based temperature reconstructions, including the three highlighted in the 2001 Third Assessment Report (TAR); Mann, Bradley & Hughes 1999 as before, Jones et al.1998 and Briffa 2000 had both been calibrated by newer studies. In addition, analysis of the Medieval Warm Period cited reconstructions by Crowley & Lowery 2000 (as cited in the TAR) and Osborn & Briffa 2006. Ten of these 14 reconstructions covered 1,000 years or longer. Most reconstructions shared some data series, particularly tree ring data, but newer reconstructions used additional data and covered a wider area, using a variety of statistical methods. The section discussed the divergence problem affecting certain tree ring data. Conservative nature of IPCC reports Some critics have contended that the IPCC reports tend to be conservative by consistently underestimating the pace and impacts of global warming, and report only the ""lowest common denominator"" findings. On the eve of the publication of IPCC's Fourth Assessment Report in 2007 another study was published suggesting that temperatures and sea levels have been rising at or above the maximum rates proposed during IPCC's 2001 Third Assessment Report. The study compared IPCC 2001 projections on temperature and sea level change with observations."	309.07876390168053
14	132_2-1	That’s interesting. Tell me more about how climate change affects developing countries.	MARCO_msmarco_doc_16_702526734-41	"The IPCC Fourth Assessment Report (AR4) published in 2007 featured a graph showing 12 proxy based temperature reconstructions, including the three highlighted in the 2001 Third Assessment Report (TAR); Mann, Bradley & Hughes 1999 as before, Jones et al.1998 and Briffa 2000 had both been calibrated by newer studies. In addition, analysis of the Medieval Warm Period cited reconstructions by Crowley & Lowery 2000 (as cited in the TAR) and Osborn & Briffa 2006. Ten of these 14 reconstructions covered 1,000 years or longer. Most reconstructions shared some data series, particularly tree ring data, but newer reconstructions used additional data and covered a wider area, using a variety of statistical methods. The section discussed the divergence problem affecting certain tree ring data. Conservative nature of IPCC reports Some critics have contended that the IPCC reports tend to be conservative by consistently underestimating the pace and impacts of global warming, and report only the ""lowest common denominator"" findings. On the eve of the publication of IPCC's Fourth Assessment Report in 2007 another study was published suggesting that temperatures and sea levels have been rising at or above the maximum rates proposed during IPCC's 2001 Third Assessment Report. The study compared IPCC 2001 projections on temperature and sea level change with observations."	309.07876390168053
15	132_2-3	Okay, but how does climate change affect developing countries?	KILT_19187635-4	Each of the selected scientists, specialists and experts was nominated in accordance with IPCC procedures, by respective national IPCC focal-points, by approved observer organizations, or by the bureau. The IPCC received 50% more nominations of experts to participate in AR5 than it did for AR4. A total of 559 authors and review editors had been selected for AR4 from 2,000 proposed nominees. On 23 June 2010 the IPCC announced the release of the final list of selected coordinating lead authors, comprising 831 experts who were drawn from fields including meteorology, physics, oceanography, statistics, engineering, ecology, social sciences and economics. In comparison to the Fourth Assessment Report (AR4), participation from developing countries was increased, reflecting the ongoing efforts to improve regional coverage in the AR5. About 30% of authors came from developing countries or economies in transition. More than 60% of the experts chosen were new to the IPCC process, bringing fresh knowledge and perspectives.	285.2818253276928
16	132_2-3	Okay, but how does climate change affect developing countries?	KILT_24224089-24	"According to the Intergovernmental Panel on Climate Change Fourth Assessment report from 2007, Argentina will be impacted by climate change with differing affects depending on the region of Argentina in question. A declining trend in precipitation may be observed in south-west Argentina while expected increases in sea-level rise (SLR), extreme weather and climatic variability are very likely to affect coastal areas of the Buenos Aires Province in Argentina. Stress on water availability and quality has been documented where lower precipitation and/or higher temperatures occur. For example, droughts related to La Niña create severe restrictions for water supply and irrigation demands in central western Argentina. Additionally, glaciers in Latin America have receded dramatically in the past decades, and many of them have disappeared completely. IPCC predicts this trend to continue and perhaps even worsen. The most affected sub-regions are the Peruvian Andes, southern Chile and Argentina up to latitude 25°S. In an article from Science Daily in March 2008, the news agency reports that, ""if the inter-tropical glaciers of Chile, Argentina, and Colombia disappear, water availability and hydropower generation will be affected."	239.19188547693196
17	132_2-3	Okay, but how does climate change affect developing countries?	MARCO_msmarco_doc_05_296667835-3	Chapter 11 of the report Impacts, Adaptation and Vulnerability by Working Group II of the IPCC Fourth Assessment synthesizes the vulnerabilities facing Australia and New Zealand and what steps these two countries can take to adapt to climate impacts.Climate Action Network Australia (CANA) is an alliance of over 65 regional, state and national environmental, health, community development, and research groups from throughout Australia. The Union of Concerned Scientists works to address deforestation through international agreements and U.S. legislation that reward countries for slowing deforestation and degradation, thus reducing their global warming pollution.	191.0694633548119
18	132_2-5	How are developed countries helping developing countries adapt to climate change?	MARCO_msmarco_doc_48_1250292652-5	For this reason the Paris agreement sets out a clear signal that developed countries will help mobilize even greater financial support to assist the poorest countries in building low-carbon and climate resilient economies.The agreement outlines that developed countries will continue to support developing countries in their efforts to reduce emissions and adapt to the impacts of climate change. Other countries can help mobilize finance to assist developing countries (see Art 9.1-9.3). Developed countries signal that they will continue with their existing finance goal of mobilizing $100 billion per year by 2020. And they outlined that before 2025 they will set a new collective financial target from a floor of $100 billion per year (to regularly outline significantly more finance that they will mobilize, starting with the $100 billion in 2020 as the floor (see para 54 in the Decision). These investments can help spur an even larger clean energy economy around the world, unleash additional emission reduction efforts, and help countries address the devastating impacts of climate change that will set back the well-being of their citizens.	184.08948481926927
19	132_2-5	How are developed countries helping developing countries adapt to climate change?	MARCO_msmarco_doc_15_1888001823-3	Adaptation Governments agreed to strengthen societies' ability to deal with the impacts of climate change; provide continued and enhanced international support for adaptation to developing countries.Loss and damage The agreement also recognises the importance of averting, minimising and addressing loss and damage associated with the adverse effects of climate change; acknowledges the need to cooperate and enhance the understanding, action and support in different areas such as early warning systems, emergency preparedness and risk insurance. Role of cities, regions and local authorities The agreement recognises the role of non-Party stakeholders in addressing climate change, including cities, other subnational authorities, civil society, the private sector and others. They are invited to scale up their efforts and support actions to reduce emissions; build resilience and decrease vulnerability to the adverse effects of climate change; uphold and promote regional and international cooperation. Support The EU and other developed countries will continue to support climate action to reduce emissions and build resilience to climate change impacts in developing countries. Other countries are encouraged to provide or continue to provide such support voluntarily. Developed countries intend to continue their existing collective goal to mobilise USD 100 billion per year by 2020 and extend this until 2025. A new and higher goal will be set for after this period.	158.47006447811145
20	132_2-5	How are developed countries helping developing countries adapt to climate change?	MARCO_msmarco_doc_05_296661611-4	A successful global compact on climate change must include financial assistance from richer countries to poorer countries to help make the transition to low-carbon development pathways and to help adapt to the impacts of climate change.Adapting to changes already underway: As the Climate Hot Map demonstrates, the impacts of a warming world are already being felt by people around the globe. If climate change continues unchecked, these impacts are almost certain to get worse. From sea level rise to heat waves, from extreme weather to disease outbreaks, each unique challenge requires locally-suitable solutions to prepare for and respond to the impacts of global warming. Unfortunately, those who will be hit hardest and first by the impacts of a changing climate are likely to be the poor and vulnerable, especially those in the least developed countries. Developed countries must take a leadership role in providing financial and technical help for adaptation. Solutions to Global Warming Africa Asia Australia & New Zealand Europe Latin America North America Polar Regions Small Islands Why You Need to Act Now Substantial scientific evidence indicates that an increase in the global average temperature of more than 2°F above where we are today poses severe risks to natural systems and human health.	138.03499739873223
21	132_2-7	Are developed countries meeting their pledges to provide climate financial support to developing countries in the Paris Agreement?	MARCO_msmarco_doc_48_1250292652-5	For this reason the Paris agreement sets out a clear signal that developed countries will help mobilize even greater financial support to assist the poorest countries in building low-carbon and climate resilient economies.The agreement outlines that developed countries will continue to support developing countries in their efforts to reduce emissions and adapt to the impacts of climate change. Other countries can help mobilize finance to assist developing countries (see Art 9.1-9.3). Developed countries signal that they will continue with their existing finance goal of mobilizing $100 billion per year by 2020. And they outlined that before 2025 they will set a new collective financial target from a floor of $100 billion per year (to regularly outline significantly more finance that they will mobilize, starting with the $100 billion in 2020 as the floor (see para 54 in the Decision). These investments can help spur an even larger clean energy economy around the world, unleash additional emission reduction efforts, and help countries address the devastating impacts of climate change that will set back the well-being of their citizens.	168.4525719047524
22	132_2-7	Are developed countries meeting their pledges to provide climate financial support to developing countries in the Paris Agreement?	MARCO_msmarco_doc_48_1251187189-9	Countries are also expected to revisit their pledges and put forward progressively stronger targets every five years, with the goal of further driving down emissions.Nations must participate in a “ global stocktake ” to measure collective efforts toward meeting the Paris Agreement’s long-term goals as well. Meanwhile, developed countries also have to estimate how much financial assistance they’ll allocate to developing nations to help them reduce emissions and adapt to the impacts of climate change. These transparency and accountability provisions are similar to those in the frameworks of other international agreements. While the system doesn’t include financial penalties, the requirements are aimed at making the progress of individual nations easy to track and fostering a sense of global peer pressure, discouraging any dragging of feet among countries that may consider doing so. Mobilize support for climate change mitigation and adaptation in developing nations. Recognizing that many developing countries and small island nations that have contributed the least to climate change could suffer the most from its consequences, the Paris Agreement includes a plan for developed countries—and others “in a position to do so”—to continue to provide financial resources to help developing countries mitigate and increase resilience to climate change.	156.69599710316834
23	132_2-7	Are developed countries meeting their pledges to provide climate financial support to developing countries in the Paris Agreement?	MARCO_msmarco_doc_25_570836921-8	This will make it far easier to draw in the largest pools of capital that need long-term certainty in order to invest in clean technologies.Giving confidence that existing financial commitments will be met:Many developing countries, particularly the poorest and most vulnerable, came to Paris seeking reassurance that a global climate deal is not just about the big emitters but also supports their transition to a low-carbon growth path. In this regard, we are already making strong progress towards meeting the existing goal to mobilize $100 billion from a wide variety of sources, including both public and private, by 2020. The Paris outcome provides further confidence that this goal will be met and that climate finance will continue to flow. For the first time, the Agreement recognizes the reality that countries like China are already joining the base of donor countries contributing to climate finance and encourages developing countries to contribute to climate finance, while reaffirming that the United States and other developed economies should continue to take the lead. These components of the Agreement build on steps the United States took in Paris to demonstrate its commitment to mobilizing finance from public and private sources for both mitigation and adaptation activities in developing countries.	136.10030296520563
24	132_2-9	That’s not too relevant to my question. By the way, is the Paris Agreement related to COP26 in Glasgow?	WAPO_5QBM6RQTVMI6VHGXUG7MXSBPLY-0	MADRID — Mass protests, a last-minute venue change and talk of climate tipping points are adding some unplanned drama to this year’s international conference on tackling global warming. Delegates from almost 200 countries had hoped to put the finishing touches on the rules governing the 2015 Paris accord, ironing out a few wrinkles left over from last year’s conference in Katowice, Poland, and setting the scene for a major review of their efforts in 2020. But a year ago, Brazil pulled its offer to host the talks, and last month, stand-in Chile, rattled by anti-government protests, canceled five weeks before the meeting. Next, President Trump served formal notice that the United States was quitting the Paris accord, delivering a symbolic blow to one of his predecessor’s signature achievements. And scientists? Well, they didn’t have any good news, either.	264.6095842726063
25	132_2-9	That’s not too relevant to my question. By the way, is the Paris Agreement related to COP26 in Glasgow?	KILT_41793940-0	"2015 United Nations Climate Change ConferenceThe 2015 United Nations Climate Change Conference, COP 21 or CMP 11 was held in Paris, France, from 30 November to 12 December 2015. It was the 21st yearly session of the Conference of the Parties (COP) to the 1992 United Nations Framework Convention on Climate Change (UNFCCC) and the 11th session of the Meeting of the Parties (CMP) to the 1997 Kyoto Protocol.The conference negotiated the Paris Agreement, a global agreement on the reduction of climate change, the text of which represented a consensus of the representatives of the 196 parties attending it. The agreement enters into force when joined by at least 55 countries which together represent at least 55 percent of global greenhouse gas emissions. On 22 April 2016 (Earth Day), 174 countries signed the agreement in New York,According to the organizing committee at the outset of the talks, the expected key result was an agreement to set a goal of limiting global warming to ""well below 2 °C"" Celsius compared to pre-industrial levels."	145.629425695166
26	132_2-9	That’s not too relevant to my question. By the way, is the Paris Agreement related to COP26 in Glasgow?	WAPO_MFJTN65BNZCQTCCG5CUTO6SJOM-0	The latest round of global climate negotiations just concluded in the coal city of Katowice, Poland. This was the 24th meeting of the “conference of the parties” (COP) to the 1992 Framework Convention on Climate Change — and the most important meeting since COP 21, the 2015 Paris agreement.   What was at stake? This year’s negotiations were about finalizing the “Paris rule book” — and they somewhat miraculously did, with an accord on the rules finally reached Saturday. The Paris agreement ushered in a different approach to reducing greenhouse gases, after previous false starts. Unlike the 1997 Kyoto Protocol, where diplomats collectively negotiated emissions-reduction targets, the Paris agreement asked countries to come forward with their Nationally Determined Contributions (NDCs) — their best offers of emissions reductions they thought they could achieve. Alongside these voluntary commitments were mandatory requirements on reporting and transparency.	142.01551626319997
27	132_3-1	Why did President Trump intend to withdraw the US from the Paris Agreement?	MARCO_msmarco_doc_30_1605964568-1	HOME - UN Climate Change Conference (COP26) at the SEC – Glasgow 2021 Uniting the world to tackle climate change. The UK will host the 26th UN Climate Change Conference of the Parties (COP26) in Glasgow on 1 – 12 November 2021. The COP26 summit will bring parties together to accelerate action towards the goals of the Paris Agreement and the UN Framework Convention on Climate Change. The UK is committed to working with all countries and joining forces with civil society, companies and people on the frontline of climate change to inspire climate action ahead of COP26. COP26 @COP26 · May 25, 2021 1397069926800654339 We need to accelerate the #RaceToZero Join @wef, @MPPindustry, @topnigel & @gmunozabogabir for a series of events demonstrating the need for systemic change to accelerate the global transition to net zero. Starting May 27th Learn more #ClimateBreakthroughs | #COP26 Twitter 1397069926800654339 COP26 @COP26 · May 24, 2021 1396737733649846273 #TechForOurPlanet is a new challenge programme for #CleanTech startups to pilot and showcase their solutions at #COP26! Innovators can apply to six challenges focusing around core climate issues and government priorities.	304.72493717270345
28	132_3-1	Why did President Trump intend to withdraw the US from the Paris Agreement?	MARCO_msmarco_doc_57_1276848320-4	"That’s stakeholder capitalism in action.”“As the UK works in partnership with Italy towards hosting the COP26 climate change conference in Glasgow in November 2021, I welcome the work of the World Economic Forum’s International Business Council in creating a set of common metrics for reporting sustainable value creation,” said Mark Carney, Finance Advisor to the UK Prime Minister for COP26 and United Nations (UN) Special Envoy for Climate Action and Finance. “Through this work you are demonstrating to shareholders, stakeholders and society at large that the private sector is committed to measuring and improving its impacts on the environment as part of the transition to a low carbon future. I encourage governments, regulators, the official accounting community and voluntary standard setters to work with the IBC towards creating a globally accepted system of sustainability reporting based on this project’s groundbreaking work."" “The disruptions of 2020 have underscored the critical importance of organizations managing and reporting their impact on the economy, the environment and society, and their increasing connection to long-term enterprise value creation,” said Punit Renjen, CEO, Deloitte Global. “Deloitte is pleased to have led the development of the Principles of Governance pillar and collaborated on this project with so many respected organizations."	254.0648270705467
29	132_3-1	Why did President Trump intend to withdraw the US from the Paris Agreement?	KILT_37081258-2	"CEO Pauline Walsh said “The importance of climate change and the impact on our water resources is huge. We need to work together as businesses, cross sectors and across borders to tackle the most important challenge of a generation.Hosting COP26 would demonstrate the importance the UK places on the issue of climate change and shows that we want to act now and lead the way. We look forward to working with the Government to bring COP26 to the UK in 2020""Section::::Supply area.Affinity supplies three geographically distinct regions of England. The Central region serves parts of Bedfordshire, Buckinghamshire, Essex, Greater London, Hertfordshire and Surrey. The East region serves part of Essex. The Southeast region serves part of Kent.Section::::External links.BULLET::::- UK Companies House company no. 02546950"	200.5790963464824
30	132_3-3	How did other parties to the Paris Agreement feel about Trump’s intention of withdrawing the US from it?	WAPO_KS7DPINMT5E7ZNSK7EVO6ALVVE-5	“The president’s vision on the need to be energy independent remains a major, major focus,” Interior Secretary David Bernhardt said in an interview. As uncertainty loomed Wednesday about the future of U.S. domestic and foreign policy, the rest of the world was left to react to the country’s official departure from the Paris accord — a move that Trump had been promising since he took office, saying he considered it an unfair deal for the country. A joint statement from the leaders of Chile, France, Italy, the United Kingdom and the United Nations expressed “regret” at the U.S. withdrawal. But they insisted that the world would carry on regardless. “We remain committed to working with all U.S. stakeholders and partners around the world to accelerate climate action, and with all signatories to ensure the full implementation of the Paris agreement,” the group wrote, adding, “There is no greater responsibility than protecting our planet and people from the threat of climate change.	120.94984847679734
31	132_3-3	How did other parties to the Paris Agreement feel about Trump’s intention of withdrawing the US from it?	KILT_54199706-1	Until the withdrawal takes effect, the United States may be obligated to maintain its commitments under the Agreement, such as the requirement to continue reporting its emissions to the United Nations.While celebrated by some members of the Republican Party, international reactions to the withdrawal were overwhelmingly negative from across the political spectrum, and the decision received substantial criticism from religious organizations, businesses, political leaders of all parties, environmentalists, and scientists and citizens from the United States and internationally.Following Trump's announcement, the governors of several U.S. states formed the United States Climate Alliance to continue to advance the objectives of the Paris Agreement at the state level despite the federal withdrawal. As of April 29, 2019, 23 states and Puerto Rico have joined the alliance, and similar commitments have also been expressed by other state governors, mayors, and businesses.Section::::Background.The Paris Agreement was an addition to the United Nations Framework Convention on Climate Change (UNFCCC), initially agreed to by all 195 countries present at the 2015 United Nations Climate Change Conference in December of that year, including the United States then under the presidency of Barack Obama.	120.12328726332636
